lat,lon,type,category,weight,name
10.2369825,2.0007805,townhall,institutional_govt,6.0,Hôtel de ville de Pehonco
10.2331744,2.0032164,fuel,productive_medium,2.0,
10.2283023,2.0023818,marketplace,productive_heavy,8.0,Marché de Pehonco
10.2544132,1.3803474,hotel,productive_heavy,5.0,Hôtel Beau-Séjour
6.5127686,2.6064479,bank,productive_medium,3.0,Ecobank
6.5112627,2.6074707,bank,productive_medium,3.0,Bank of Africa
6.516553,2.6260564,place_of_worship,institutional_religious,4.0,Eglise Pascal Major Emanuel
6.5153883,2.6322384,bar,productive_light,1.2,Buvette Chenawa
6.518386,2.6379957,school,institutional_edu,12.0,"Groupe Scolaire ""Echos du Reveil"""
6.5334515,2.6624473,restaurant,productive_light,1.5,Chez Houssou
6.5040656,2.6106479,pharmacy,institutional_health,3.0,Les Palmiers
6.5160368,2.6395573,dressmaker,productive_light,0.8,
6.5148546,2.638233,clothes,productive_light,0.5,
6.5146785,2.6353033,hotel,productive_heavy,5.0,HIB
6.5149012,2.6348347,doctors,institutional_health,5.0,"Centre Medico Social ""Salem"""
6.517135,2.6368553,hairdresser,productive_light,0.5,
6.5165336,2.6370128,dressmaker,productive_light,0.8,
6.5113306,2.6352972,place_of_worship,institutional_religious,4.0,PAROISE SAINT MARTIN DE TOURS DE HOUNSA
6.5085373,2.630456,doctors,institutional_health,5.0,St. Nom de Jesus
6.5148102,2.6242297,place_of_worship,institutional_religious,4.0,Église catholique de Saint Antoine de Padhou
6.5127005,2.6354179,bar,productive_light,1.2,Le Petit Palais
6.4940863,2.6300123,doctors,institutional_health,5.0,Les Oliviers
6.4703787,2.6201901,bank,productive_medium,3.0,Bank of Africa
6.3795405,2.608283,pharmacy,institutional_health,3.0,Nouvelle Horizont
6.3766489,2.5770583,government,institutional_govt,8.0,Caritas Benin
6.3719985,2.5402717,bank,productive_medium,3.0,Ecobank
6.366842,2.4707335,fuel,productive_medium,2.0,
6.3552315,2.4369115,restaurant,productive_light,1.5,La Gerbe d'Or
6.5148406,2.634181,place_of_worship,institutional_religious,4.0,A Postolique du Benin
10.3268165,1.3672283,tower,infrastructure_telecom,72.0,
10.6156938,1.2742267,fuel,productive_medium,2.0,Station MRS
11.2982579,1.5736907,hotel,productive_heavy,5.0,
10.1137362,2.4006479,bar,productive_light,1.2,
10.3098001,1.3814281,fire_station,institutional_govt,5.0,Sapeurs-Pompiers de Natitingou
10.285133,1.3804034,police,institutional_govt,8.0,Brigade routière
10.2907976,1.3820364,bakery,productive_light,0.5,Boulangerie de l'évêché
10.2906565,1.3820371,cafe,productive_light,0.8,Cyber Café
6.9420519,1.6952664,hospital,institutional_health,50.0,Hôpital de zone de Aplahoué
6.3591093,2.4450372,hotel,productive_heavy,5.0,Hôtel du lac
6.3569121,2.4008066,pharmacy,institutional_health,3.0,Pharmacie
6.3767074,2.3892316,car,productive_light,0.5,CFAO Motors Toyota
6.3733765,2.4472293,school,institutional_edu,12.0,Centre d'Etude et de Documentation
6.3575087,2.4638263,hotel,productive_heavy,5.0,El Dorado Beach Club
9.3450771,2.6125806,fuel,productive_medium,2.0,
6.4955338,2.6204529,department_store,productive_light,0.5,Diiwal Bénin
6.4841118,2.3581161,place_of_worship,institutional_religious,4.0,Branch Office of Jehovah's Witnesses
10.989778,0.9997712,police,institutional_govt,8.0,Commissariat de Porga
7.359461,2.605024,school,institutional_edu,12.0,École Primaire
7.359652,2.600075,place_of_worship,institutional_religious,4.0,Église Catholique
7.357289,2.59904,police,institutional_govt,8.0,Commisariat de Police de Kétou
7.7884306,2.1843886,doctors,institutional_health,5.0,
6.3960085,2.3463945,travel_agency,productive_light,0.5,Agence de voyage et du tourisme
6.3959518,2.3463837,electronics,productive_light,0.5,Solar Benin Energy
6.395434,2.345033,school,institutional_edu,12.0,CSP de Godomey
6.394931,2.344912,furniture,productive_light,0.5,Boutique de meubles
6.394776,2.345103,bakery,productive_light,0.5,Groupe Tincy
6.3940483,2.3459987,mobile_phone,productive_light,0.5,Boutique de téléphones et accessoires
6.3946863,2.345322,kitchen,productive_light,0.5,Vente d'accessoires de cuisine
6.3935542,2.347041,bakery,productive_light,0.5,La Decennie (Boulangerie et autres)
6.393268,2.347865,bar,productive_light,1.2,Bar-Restaurant Vallée des grands
6.3931362,2.3481276,hairdresser,productive_light,0.5,Domino Coiffure
6.3924644,2.3493411,bakery,productive_light,0.5,Boulangerie st Bernard
6.392188,2.3498636,mobile_phone,productive_light,0.5,Boutique de téléphones et accessoires
6.3924042,2.3494045,cafe,productive_light,0.8,Cafetariat chet Diallo
6.3921699,2.3499259,department_store,productive_light,0.5,Ets Le Defi SCAD
6.3922589,2.3497459,bar,productive_light,1.2,Forty VIP Club
6.3919274,2.3504528,place_of_worship,institutional_religious,4.0,Mosquée centrale de Godomey
6.3922788,2.3496909,pharmacy,institutional_health,3.0,Pharmacie Ste Adèle
6.3922569,2.3496285,variety_store,productive_light,0.5,Ste Espace décor
9.3486523,2.5911768,school,institutional_edu,12.0,Notre Dame de Lourdes d'Albarika
9.3489998,2.5914023,place_of_worship,institutional_religious,4.0,Notre Dame de Lourdes d'Albarika
9.3466866,2.5936679,school,institutional_edu,12.0,Collège d'Enseignement Général d'Albarika
9.3443791,2.6260476,school,institutional_edu,12.0,EPP Bio Guera 3
9.3485797,2.5902625,clinic,institutional_health,15.0,Centre de santé d'Albarika
9.347328,2.5911962,place_of_worship,institutional_religious,4.0,Eglise Protestante Méthodiste
9.3477408,2.5913064,clinic,institutional_health,15.0,Sainte Marie
6.394968,2.34485,marketplace,productive_heavy,8.0,
6.394476,2.344964,clothes,productive_light,0.5,Marthys
6.395809,2.348341,bar,productive_light,1.2,Bar Maquis Rencontre des Intimes
6.3959735,2.3493894,school,institutional_edu,12.0,Complexe Scolaire Godomey Houalakomey A-B-C
6.3962869,2.347817,place_of_worship,institutional_religious,4.0,Ministère de la Nontagne de Feu et des Miracles (MFM) Godomey
6.396718,2.348277,place_of_worship,institutional_religious,4.0,Mission de la Compation et de la Grâce Divine
6.3924928,2.3506084,restaurant,productive_light,1.5,Bar Restaurant Begonia
6.3920203,2.3510842,restaurant,productive_light,1.5,Centre Nutironnel Jean Pliya
6.393675,2.344478,hairdresser,productive_light,0.5,
6.3960369,2.3465914,doctors,institutional_health,5.0,Cabinet de Soins Medico Social Mahutin
6.393921,2.344574,dry_cleaning,productive_light,0.5,Pressing la Paix
6.393775,2.344508,greengrocer,productive_light,0.5,
6.3962015,2.3475255,clinic,institutional_health,15.0,Clinique d'accouchement Dofon
6.3920366,2.3510908,variety_store,productive_light,0.5,Mutualité Chrétienne
6.393666,2.344462,beverages,productive_light,0.5,Dépot de Sobebra
6.393835,2.342825,pharmacy,institutional_health,3.0,Pharmacie Godomey centre
6.393284,2.34422,hairdresser,productive_light,0.5,Salon de coiffure Charles Charlos
6.3960645,2.34669,police,institutional_govt,8.0,Commissariat d'arrondissement de Godomey
6.3923869,2.3442378,bank,productive_medium,3.0,ACFB
6.391465,2.3468287,car_repair,productive_light,0.5,Atelier de Mecanique
6.3928649,2.3480453,butcher,productive_light,0.5,Boucherie viande de boef
6.3906667,2.3433922,variety_store,productive_light,0.5,Boutique Chez Tanti C
6.3930072,2.3477756,clothes,productive_light,0.5,Boutique de vêtements
6.3908889,2.3466645,clothes,productive_light,0.5,BOUTIQUE VENTE DE PRODUITS COSMETIQUES
6.392947,2.3479077,mobile_phone,productive_light,0.5,Boutique vente de téléphone
6.3916701,2.3425726,boutique,productive_light,0.5,Chez Tanti G
6.3929032,2.3479737,dry_cleaning,productive_light,0.5,Pressing divine misericorde
6.3916801,2.3468045,toys,productive_light,0.5,Salle de jex et de videos
6.3957656,2.3494143,school,institutional_edu,12.0,Complexe Scolaire Publique Houalakomey
6.39253,2.349189,motorcycle,productive_light,0.5,Moto Haojue
6.3954287,2.3465274,school,institutional_edu,12.0,Complexe Scolaire Privé Toberger
6.394086,2.344725,doityourself,productive_light,0.5,
6.3928839,2.3516973,school,institutional_edu,12.0,CS Dieu le Père
6.3921288,2.3531692,boutique,productive_light,0.5,Jiboto Design
6.3913854,2.3523796,hairdresser,productive_light,0.5,Aux delices de la coiffure
6.3917993,2.3532978,restaurant,productive_light,1.5,Chez Nafi
9.3483393,2.5933351,place_of_worship,institutional_religious,4.0,Union des Eglise Evangelique du Bénin (UEEB) Albarika
6.4015109,2.3375205,bar,productive_light,1.2,Bar Restaurant Escalier
6.4018588,2.3361611,school,institutional_edu,12.0,"Complèxe scolaire ""Le Ferger"""
6.4018911,2.3352245,place_of_worship,institutional_religious,4.0,Saint Michel de Togoudo
6.4699677,2.6200857,fuel,productive_medium,2.0,
6.4698305,2.6196485,fuel,productive_medium,2.0,
6.4122398,2.3416163,bakery,productive_light,0.5,Boulangerie Tincy
6.418572,2.340408,university,institutional_edu,80.0,École Nationale d’Administartion et de Magistrature
6.416003,2.3422,university,institutional_edu,80.0,Faculté de Droit et Sciences Politiques
6.4154003,2.3432936,university,institutional_edu,80.0,"Faculté de Lettres, Arts et Sciences Humaines"
6.416288,2.341917,university,institutional_edu,80.0,Faculté des Sciences Agronomiques
6.4198676,2.3409163,university,institutional_edu,80.0,Administration Faseg
6.414933,2.34406,government,institutional_govt,8.0,Rectorat Annexe
6.3925073,2.359919,kiosk,productive_light,0.5,FanMilk
6.3924824,2.3601891,stationery,productive_light,0.5,Imprimerie Yetchenou
6.3933546,2.3599726,convenience,productive_light,0.5,Alimentation Générale
6.3885506,2.373739,hotel,productive_heavy,5.0,Résidence Jeanne d'Arc
6.3838508,2.3768588,hotel,productive_heavy,5.0,Pantagruel
6.3561527,2.418456,pharmacy,institutional_health,3.0,Pharmacie Camp Guezo
6.3817438,2.3795598,pharmacy,institutional_health,3.0,Pharmacie de l’amitie
6.3720664,2.4256843,bank,productive_medium,3.0,BIBE JERICHO
6.3791692,2.4100402,bank,productive_medium,3.0,Bank of Africa
6.7834218,1.776214,college,institutional_edu,25.0,École Normale d'Instituteurs de Dogbo
6.3560352,2.4373708,bank,productive_medium,3.0,
6.3599701,2.4353425,bank,productive_medium,3.0,Ecobank
6.3589863,2.4363023,pharmacy,institutional_health,3.0,pharmacie Vogue
6.3545983,2.4363194,bank,productive_medium,3.0,SGBBE agence ganhi
6.3616997,2.4339,bank,productive_medium,3.0,DIamond Bank Agence Steinmetz
6.3537422,2.4342969,bank,productive_medium,3.0,Bank Atlantique (Direction générale)
6.3531616,2.4286685,bank,productive_medium,3.0,BIBE direction générale
6.352383,2.4271836,bank,productive_medium,3.0,UBA direction générale
6.3652736,2.4310315,bank,productive_medium,3.0,BGFI bank agence steinmetz
6.366164,2.4206788,pharmacy,institutional_health,3.0,Pharmacie Adéchina
6.3522259,2.4320203,bank,productive_medium,3.0,Bank Of Africa direction générale
6.3617048,2.4344736,pharmacy,institutional_health,3.0,pharmacie atinkanmey
6.3618819,2.4343377,bank,productive_medium,3.0,Atlantique Banque Agence Steinmetz
6.3667879,2.4292594,bank,productive_medium,3.0,Orabank Agence Saint Michel
6.3659867,2.4280436,bank,productive_medium,3.0,Bank of Africa
6.3651395,2.4271065,bank,productive_medium,3.0,SGBBE agence saint michel
6.3633476,2.4249277,bank,productive_medium,3.0,Ecobank
6.3664602,2.42935,pharmacy,institutional_health,3.0,pharmacie saint michel
6.3659243,2.427977,bank,productive_medium,3.0,BSIC Agence Saint Michel
6.3674063,2.4241742,pharmacy,institutional_health,3.0,pharmacie forum santé
6.368423,2.4285659,bank,productive_medium,3.0,Diamond Bank Agence Saint Michel
6.3601763,2.425077,bank,productive_medium,3.0,Bank of Africa
6.368684,2.4288576,pharmacy,institutional_health,3.0,Pharmacie Sainte Cecile
6.3680848,2.4290598,bank,productive_medium,3.0,Bank of Africa
6.3540728,2.4376024,bank,productive_medium,3.0,BSIC agence ganhi
6.353404,2.4376823,bank,productive_medium,3.0,Ecobank direction générale agency principale ganhi
6.353392,2.4365494,bank,productive_medium,3.0,"Atlantic Banque, Agence Ganhi"
6.3552732,2.4377011,bank,productive_medium,3.0,Bank of Africa
6.3618307,2.4347023,clinic,institutional_health,15.0,Polyclinique Atinkanmey
6.359654,2.4258528,pharmacy,institutional_health,3.0,Zongo
6.364501,2.420449,clinic,institutional_health,15.0,Clinique les Graces
6.3860489,2.3744395,clinic,institutional_health,15.0,clinique Mermah
6.3875949,2.3687693,pharmacy,institutional_health,3.0,Nouvelle Pharmacie Mènontin
6.3884101,2.3740903,clinic,institutional_health,15.0,Clinique Branda
6.386889,2.3846739,pharmacy,institutional_health,3.0,pharmacie renouveau
6.3903108,2.3878603,bank,productive_medium,3.0,Bank of Africa
6.3910522,2.3897234,bank,productive_medium,3.0,Ecobank
6.3921655,2.3828379,pharmacy,institutional_health,3.0,pharmacie Zogbohoue
6.3829009,2.3741556,bank,productive_medium,3.0,BGFI bank agence stade de l'amitie
6.3920263,2.3648379,pharmacy,institutional_health,3.0,Pharmacie Kindonou
6.3883621,2.3746531,pharmacy,institutional_health,3.0,Pharmacie Sainte Famile
6.3900911,2.3879721,pharmacy,institutional_health,3.0,pharmacie Zogbo
6.3908238,2.3934549,pharmacy,institutional_health,3.0,pharmacie le tamaya
6.3908344,2.3977869,pharmacy,institutional_health,3.0,Pharmacie Palace Plus
6.3550193,2.0717782,police,institutional_govt,8.0,Brigarde Territoriale de Gendarmerie de Ouidah
6.355071,2.0721877,police,institutional_govt,8.0,Brigarde de recherche
6.3969154,1.9800073,fuel,productive_medium,2.0,ANOR Petrolem
6.4143219,1.8674582,government,institutional_govt,8.0,Carder Comè
6.4004203,1.9142281,school,institutional_edu,12.0,Complexe scolaire de Gadomé A & B
6.4016386,1.9072686,school,institutional_edu,12.0,COMPLEXE SCOLAIRE de GADOME I
6.3602464,2.1035062,school,institutional_edu,12.0,Collège KIng Leton Annexe III
6.3588161,2.06415,school,institutional_edu,12.0,Collège d'Enseignement Général Bertrand d'Agnon
6.3990831,1.9220378,school,institutional_edu,12.0,Ecole primaire publique de AGBATO B
6.3705511,2.0370597,school,institutional_edu,12.0,ECOLE PRIMAIRE PUBLIQUE de KPOTA
6.4024893,1.904372,fuel,productive_medium,2.0,Station Solem
6.3705625,2.4166009,pharmacy,institutional_health,3.0,Pharmacie Marina
6.7971885,1.7813664,school,institutional_edu,12.0,
6.3923411,2.369934,school,institutional_edu,12.0,CEG
6.3928871,2.3583777,kiosk,productive_light,0.5,
9.3629681,2.6315747,school,institutional_edu,12.0,Ecole Primaire Publiaque Zongo 2
10.6215995,1.2621213,water_well,infrastructure_water,2.0,
10.6261648,1.2632111,water_well,infrastructure_water,2.0,
10.6270094,1.2631743,water_well,infrastructure_water,2.0,
10.6431634,1.2635849,water_well,infrastructure_water,2.0,
10.6443971,1.2628791,water_well,infrastructure_water,2.0,
10.6517254,1.2692141,water_well,infrastructure_water,2.0,
10.6518695,1.2729726,water_well,infrastructure_water,2.0,
9.7100914,1.4933534,water_well,infrastructure_water,2.0,
9.3388974,2.6201142,school,institutional_edu,12.0,
9.3436996,2.6189035,school,institutional_edu,12.0,Collège Catholique les Hibiscus
9.3553008,2.6172593,water_tower,infrastructure_water,1.0,
9.346469,2.6121773,hotel,productive_heavy,5.0,HOTEL OCBN
9.3433564,2.617336,bar,productive_light,1.2,LE SEPTENTRION
9.3431814,2.6174025,hotel,productive_heavy,5.0,MOTEL DU SEPTENTRION
9.3442276,2.6118054,hotel,productive_heavy,5.0,Hôtel Central
9.3437192,2.6123051,car_repair,productive_light,0.5,
9.3414204,2.6162315,place_of_worship,institutional_religious,4.0,Grande mosquée de Kpébié
9.3151446,2.6022303,water_tower,infrastructure_water,1.0,
9.3413022,2.6321088,school,institutional_edu,12.0,
9.3451653,2.6307065,water_tower,infrastructure_water,1.0,
9.3419624,2.626524,bank,productive_medium,3.0,BANK OF AFRIKA
9.3435283,2.626212,bank,productive_medium,3.0,BANQUE INTERNATIONALE DU BENIN
9.3428101,2.626227,convenience,productive_light,0.5,GLOIRE A DIEU
9.3418396,2.6264672,lottery,productive_light,0.5,LOTERIE NATIONALE DU BENIN
9.3429095,2.6261898,restaurant,productive_light,1.5,MAQUIS
9.3396768,2.6293001,post_office,productive_light,1.0,OPT
9.3416071,2.6266832,courthouse,institutional_govt,4.0,TRIBUNAL DE PREMIERE CLASSE DE PARAKOU
9.3430165,2.62614,cafe,productive_light,0.8,
9.3431911,2.6260569,stationery,productive_light,0.5,
9.3387723,2.6338318,school,institutional_edu,12.0,
9.3369865,2.6353988,water_tower,infrastructure_water,1.0,
9.3453247,2.6257606,police,institutional_govt,8.0,Direction Departementale De La Police Republicaine du Borgou
9.3438639,2.579114,school,institutional_edu,12.0,
9.3190836,2.6491187,school,institutional_edu,12.0,
6.5306174,2.3082869,school,institutional_edu,12.0,
6.5271851,2.3474048,school,institutional_edu,12.0,
6.5889072,1.6685622,school,institutional_edu,12.0,
6.5827665,1.6661378,school,institutional_edu,12.0,
6.8347607,1.797652,school,institutional_edu,12.0,
6.8373693,1.7952188,school,institutional_edu,12.0,
6.8072748,1.7743189,school,institutional_edu,12.0,
6.8169423,1.7779615,school,institutional_edu,12.0,
6.8458032,1.761565,school,institutional_edu,12.0,
6.82547,1.7097637,school,institutional_edu,12.0,
6.9405968,1.7113086,school,institutional_edu,12.0,
6.9393348,1.716099,school,institutional_edu,12.0,EPP Bétoumey
6.9420985,1.7222306,school,institutional_edu,12.0,
6.9366192,1.7043939,school,institutional_edu,12.0,
6.9264153,1.6917025,school,institutional_edu,12.0,
6.9502831,1.6940569,school,institutional_edu,12.0,
6.9419547,1.7011916,school,institutional_edu,12.0,
6.9385842,1.7073765,school,institutional_edu,12.0,
6.9573814,1.6988335,school,institutional_edu,12.0,
7.3484604,2.5688763,school,institutional_edu,12.0,EPP Vèdji
6.9032877,1.7145009,school,institutional_edu,12.0,Ecole primaire publique de Djakotomey / Groupe B et C
6.8974512,1.7158521,school,institutional_edu,12.0,CEG I Djakotomey
6.895563,1.7186368,school,institutional_edu,12.0,
10.7629224,2.0704946,school,institutional_edu,12.0,
10.8256858,2.1157325,school,institutional_edu,12.0,
10.8360497,2.1179774,school,institutional_edu,12.0,EPP
10.8133779,2.1025196,school,institutional_edu,12.0,EPP
10.7995247,2.092968,school,institutional_edu,12.0,
10.8069591,2.0995231,school,institutional_edu,12.0,
7.7740945,2.1950122,school,institutional_edu,12.0,
8.0259491,2.4973452,school,institutional_edu,12.0,
8.0232563,2.5057619,school,institutional_edu,12.0,
10.2919109,3.3850867,school,institutional_edu,12.0,
